mssv,hocky,namhoc,dtbhk,sotchk,namkhoahoc,hk
290C5D12XPvAibaEXe9WkeUltvPYd4rkf5+/ddTa,1,2,5.75,13,2017,3
D5B5048BXPvAibaEXe9WkeUltvPYdyooJ2jIdJbg,1,1,6.98,17,2017,1
D5B5048BXPvAibaEXe9WkeUltvPYdyooJ2jIdJbg,2,1,7.89,19,2017,2
D5B5048BXPvAibaEXe9WkeUltvPYdyooJ2jIdJbg,1,2,7.54,23,2017,3
5BFCBADBXPvAibaEXe9WkeUltvPYd98w5YBueXt1,1,1,1.61,20,2017,1
5BFCBADBXPvAibaEXe9WkeUltvPYd98w5YBueXt1,2,1,0.17,14,2017,2
0B14E0B3XPvAibaEXe9WkeUltvPYd/efXB9DaOem,1,1,8.24,16,2017,1
0B14E0B3XPvAibaEXe9WkeUltvPYd/efXB9DaOem,2,1,8.31,22,2017,2
0B14E0B3XPvAibaEXe9WkeUltvPYd/efXB9DaOem,1,2,8.15,23,2017,3
AA7239BAXPvAibaEXe/QWjvABg0+vcRMOi7Pexb1,1,1,7.34,20,2017,1
AA7239BAXPvAibaEXe/QWjvABg0+vcRMOi7Pexb1,2,1,7.92,23,2017,2
AA7239BAXPvAibaEXe/QWjvABg0+vcRMOi7Pexb1,1,2,7.96,15,2017,3
1EB38AECXPvAibaEXe/QWjvABg0+vRMZIkdvxI20,1,1,4.36,20,2017,1
1EB38AECXPvAibaEXe/QWjvABg0+vRMZIkdvxI20,1,2,4.43,15,2017,3
C46CB677XPvAibaEXe/QWjvABg0+vWtBxJQzi3sA,1,1,7.34,20,2017,1
C46CB677XPvAibaEXe/QWjvABg0+vWtBxJQzi3sA,2,1,7.51,21,2017,2
C46CB677XPvAibaEXe/QWjvABg0+vWtBxJQzi3sA,1,2,8.8,21,2017,3
D1798717XPvAibaEXe/QWjvABg0+vSlIbzlE3m0j,1,1,2.39,15,2017,1
D1798717XPvAibaEXe/QWjvABg0+vSlIbzlE3m0j,2,1,4.6,17,2017,2
D1798717XPvAibaEXe/QWjvABg0+vSlIbzlE3m0j,3,1,4.79,7,2017,3
D1798717XPvAibaEXe/QWjvABg0+vSlIbzlE3m0j,1,2,5.71,15,2017,3
F2D1EA42XPvAibaEXe/QWjvABg0+vSYSwpxYK7MB,1,1,6.57,20,2017,1
F2D1EA42XPvAibaEXe/QWjvABg0+vSYSwpxYK7MB,2,1,6.62,21,2017,2
F2D1EA42XPvAibaEXe/QWjvABg0+vSYSwpxYK7MB,1,2,6.52,23,2017,3
8EF7FC24XPvAibaEXe/QWjvABg0+vWsOzKaG9eAN,1,1,5.6,17,2017,1
8EF7FC24XPvAibaEXe/QWjvABg0+vWsOzKaG9eAN,2,1,4.65,16,2017,2
8EF7FC24XPvAibaEXe/QWjvABg0+vWsOzKaG9eAN,1,2,4.61,19,2017,3
2E586081XPvAibaEXe/QWjvABg0+vaEpgglr5XB5,1,1,7.68,19,2017,1
2E586081XPvAibaEXe/QWjvABg0+vaEpgglr5XB5,2,1,6.43,23,2017,2
2E586081XPvAibaEXe/QWjvABg0+vaEpgglr5XB5,1,2,6.87,21,2017,3
1DB17A69XPvAibaEXe/QWjvABg0+vft70JOgnINJ,1,1,5.27,20,2017,1
1DB17A69XPvAibaEXe/QWjvABg0+vft70JOgnINJ,2,1,6.77,18,2017,2
1DB17A69XPvAibaEXe/QWjvABg0+vft70JOgnINJ,1,2,5.75,24,2017,3
27727670XPvAibaEXe/QWjvABg0+vdPS00TNxXjP,1,1,4.95,17,2017,1
27727670XPvAibaEXe/QWjvABg0+vdPS00TNxXjP,2,1,5.91,22,2017,2
27727670XPvAibaEXe/QWjvABg0+vdPS00TNxXjP,3,1,5.55,8,2017,3
27727670XPvAibaEXe/QWjvABg0+vdPS00TNxXjP,1,2,4.96,24,2017,3
F6C23C59XPvAibaEXe+Cg1ybKXIqQd0FGsqIMRMY,1,1,6.56,20,2017,1
F6C23C59XPvAibaEXe+Cg1ybKXIqQd0FGsqIMRMY,2,1,7.92,22,2017,2
F6C23C59XPvAibaEXe+Cg1ybKXIqQd0FGsqIMRMY,1,2,7.53,18,2017,3
F705969AXPvAibaEXe+Cg1ybKXIqQdr5q7mQiiWF,1,1,5.81,20,2017,1
F705969AXPvAibaEXe+Cg1ybKXIqQdr5q7mQiiWF,2,1,7.5,20,2017,2
F705969AXPvAibaEXe+Cg1ybKXIqQdr5q7mQiiWF,1,2,5.43,23,2017,3
E55D8C05XPvAibaEXe+Cg1ybKXIqQVlMMrYchXn3,1,1,4.29,19,2017,1
E55D8C05XPvAibaEXe+Cg1ybKXIqQVlMMrYchXn3,2,1,2.94,17,2017,2
E55D8C05XPvAibaEXe+Cg1ybKXIqQVlMMrYchXn3,3,1,7.2,4,2017,3
E55D8C05XPvAibaEXe+Cg1ybKXIqQVlMMrYchXn3,1,2,5.58,20,2017,3
3009A25BXPvAibaEXe+Cg1ybKXIqQXXhprB6g9Ug,1,1,5.75,19,2017,1
3009A25BXPvAibaEXe+Cg1ybKXIqQXXhprB6g9Ug,2,1,3.42,19,2017,2
3009A25BXPvAibaEXe+Cg1ybKXIqQXXhprB6g9Ug,3,1,5.49,7,2017,3
3009A25BXPvAibaEXe+Cg1ybKXIqQXXhprB6g9Ug,1,2,6.78,20,2017,3
8F674079XPvAibaEXe+Cg1ybKXIqQUGn2Tx4zV7c,1,1,6.25,13,2017,1
8F674079XPvAibaEXe+Cg1ybKXIqQUGn2Tx4zV7c,2,1,6.71,18,2017,2
8F674079XPvAibaEXe+Cg1ybKXIqQUGn2Tx4zV7c,1,2,5.99,20,2017,3
FC1A94D2XPvAibaEXe+Cg1ybKXIqQeA/OftpYtft,1,1,6.45,21,2017,1
FC1A94D2XPvAibaEXe+Cg1ybKXIqQeA/OftpYtft,2,1,6.22,20,2017,2
FC1A94D2XPvAibaEXe+Cg1ybKXIqQeA/OftpYtft,3,1,7.3,4,2017,3
FC1A94D2XPvAibaEXe+Cg1ybKXIqQeA/OftpYtft,1,2,7.59,21,2017,3
D97EBB07XPvAibaEXe+Cg1ybKXIqQcRvB9VkC/r9,1,1,4.28,20,2017,1
D97EBB07XPvAibaEXe+Cg1ybKXIqQcRvB9VkC/r9,2,1,5.58,16,2017,2
D97EBB07XPvAibaEXe+Cg1ybKXIqQcRvB9VkC/r9,1,2,5.72,17,2017,3
C553F9C4XPvAibaEXe+Cg1ybKXIqQdOe89vIYtVC,1,1,6.32,20,2017,1
C553F9C4XPvAibaEXe+Cg1ybKXIqQdOe89vIYtVC,2,1,6.61,22,2017,2
C553F9C4XPvAibaEXe+Cg1ybKXIqQdOe89vIYtVC,1,2,6.65,24,2017,3
10A3EDAFXPvAibaEXe9Fr9h5GPmfNQRl+8PSRz+N,1,1,7.26,20,2017,1
10A3EDAFXPvAibaEXe9Fr9h5GPmfNQRl+8PSRz+N,2,1,8.86,20,2017,2
10A3EDAFXPvAibaEXe9Fr9h5GPmfNQRl+8PSRz+N,3,1,9.7,4,2017,3
10A3EDAFXPvAibaEXe9Fr9h5GPmfNQRl+8PSRz+N,1,2,9.16,16,2017,3
8E5BD5C5XPvAibaEXe9Fr9h5GPmfNZ+/kTWorCdp,1,1,5.75,20,2017,1
8E5BD5C5XPvAibaEXe9Fr9h5GPmfNZ+/kTWorCdp,2,1,6.55,22,2017,2
8E5BD5C5XPvAibaEXe9Fr9h5GPmfNZ+/kTWorCdp,3,1,5.47,7,2017,3
8E5BD5C5XPvAibaEXe9Fr9h5GPmfNZ+/kTWorCdp,1,2,6.42,23,2017,3
8CBEF78CXPvAibaEXe9Fr9h5GPmfNVZNaQYHjl/G,1,1,5.7,17,2017,1
8CBEF78CXPvAibaEXe9Fr9h5GPmfNVZNaQYHjl/G,2,1,5.57,18,2017,2
8CBEF78CXPvAibaEXe9Fr9h5GPmfNVZNaQYHjl/G,3,1,7.5,3,2017,3
8CBEF78CXPvAibaEXe9Fr9h5GPmfNVZNaQYHjl/G,1,2,6.61,18,2017,3
D9BB3C55XPvAibaEXe9Fr9h5GPmfNSs5uQCPivMB,1,1,6.68,17,2017,1
D9BB3C55XPvAibaEXe9Fr9h5GPmfNSs5uQCPivMB,2,1,7.02,20,2017,2
D9BB3C55XPvAibaEXe9Fr9h5GPmfNSs5uQCPivMB,1,2,6.22,21,2017,3
A68F4B39XPvAibaEXe9Fr9h5GPmfNYY0KJ8OhRPC,1,1,7.89,15,2017,1
A68F4B39XPvAibaEXe9Fr9h5GPmfNYY0KJ8OhRPC,2,1,8.49,23,2017,2
A68F4B39XPvAibaEXe9Fr9h5GPmfNYY0KJ8OhRPC,1,2,7.54,21,2017,3
97EE4EEDXPvAibaEXe9Fr9h5GPmfNYqQlWvUybbL,1,1,4.99,20,2017,1
97EE4EEDXPvAibaEXe9Fr9h5GPmfNYqQlWvUybbL,2,1,4.32,17,2017,2
97EE4EEDXPvAibaEXe9Fr9h5GPmfNYqQlWvUybbL,1,2,7.31,20,2017,3
167C50BEXPvAibaEXe9Fr9h5GPmfNe8atClpIKaN,1,1,5.88,20,2017,1
167C50BEXPvAibaEXe9Fr9h5GPmfNe8atClpIKaN,2,1,8.1,16,2017,2
167C50BEXPvAibaEXe9Fr9h5GPmfNe8atClpIKaN,1,2,7.94,23,2017,3
1B8231ACXPvAibaEXe9Fr9h5GPmfNfYedpN1HuId,1,1,2.12,17,2017,1
3891E2B2XPvAibaEXe9ylQoUTvcEf/CadHxN20SV,1,1,7.88,16,2017,1
3891E2B2XPvAibaEXe9ylQoUTvcEf/CadHxN20SV,2,1,8.09,19,2017,2
3891E2B2XPvAibaEXe9ylQoUTvcEf/CadHxN20SV,1,2,7.33,22,2017,3
D0900A18XPvAibaEXe9ylQoUTvcEfyIIKF8ISijv,1,1,7.17,20,2017,1
D0900A18XPvAibaEXe9ylQoUTvcEfyIIKF8ISijv,2,1,6.93,19,2017,2
D0900A18XPvAibaEXe9ylQoUTvcEfyIIKF8ISijv,1,2,6.86,24,2017,3
5AC19186XPvAibaEXe9ylQoUTvcEf9YCn1iyjFqq,1,1,5.41,21,2017,1
5AC19186XPvAibaEXe9ylQoUTvcEf9YCn1iyjFqq,2,1,6.16,20,2017,2
5AC19186XPvAibaEXe9ylQoUTvcEf9YCn1iyjFqq,3,1,5.9,4,2017,3
5AC19186XPvAibaEXe9ylQoUTvcEf9YCn1iyjFqq,1,2,5.92,22,2017,3
820D4115XPvAibaEXe9ylQoUTvcEfwP2rEGTClQb,1,1,6.43,15,2017,1
820D4115XPvAibaEXe9ylQoUTvcEfwP2rEGTClQb,2,1,4.46,21,2017,2
820D4115XPvAibaEXe9ylQoUTvcEfwP2rEGTClQb,1,2,7.03,12,2017,3
BA19812BXPvAibaEXe9ylQoUTvcEf64rr2RQMslk,1,1,7.49,20,2017,1
BA19812BXPvAibaEXe9ylQoUTvcEf64rr2RQMslk,2,1,7.47,22,2017,2
BA19812BXPvAibaEXe9ylQoUTvcEf64rr2RQMslk,1,2,7.73,23,2017,3
DCA99493XPvAibaEXe9ylQoUTvcEf7NXDvfxKAPm,1,1,7.13,15,2017,1
DCA99493XPvAibaEXe9ylQoUTvcEf7NXDvfxKAPm,2,1,1.76,19,2017,2
DCA99493XPvAibaEXe9ylQoUTvcEf7NXDvfxKAPm,1,2,7.35,17,2017,3
18279134XPvAibaEXe9ylQoUTvcEf/9dRtjhy1Ex,1,1,8.61,20,2017,1
18279134XPvAibaEXe9ylQoUTvcEf/9dRtjhy1Ex,2,1,8.9,22,2017,2
18279134XPvAibaEXe9ylQoUTvcEf/9dRtjhy1Ex,1,2,9.17,20,2017,3
B4167F8DXPvAibaEXe9ylQoUTvcEf5HMy8uwZhWE,1,1,8.11,15,2017,1
B4167F8DXPvAibaEXe9ylQoUTvcEf5HMy8uwZhWE,2,1,7.21,21,2017,2
B4167F8DXPvAibaEXe9ylQoUTvcEf5HMy8uwZhWE,1,2,7.86,17,2017,3
A0C64F2EXPvAibaEXe9ylQoUTvcEfz/eIvektpn/,1,1,5.53,18,2017,1
A0C64F2EXPvAibaEXe9ylQoUTvcEfz/eIvektpn/,2,1,6.59,19,2017,2
A0C64F2EXPvAibaEXe9ylQoUTvcEfz/eIvektpn/,1,2,6.98,22,2017,3
B758F596XPvAibaEXe9ylQoUTvcEf7/gGXpJTyf/,1,1,7.07,16,2017,1
B758F596XPvAibaEXe9ylQoUTvcEf7/gGXpJTyf/,2,1,7.28,23,2017,2
B758F596XPvAibaEXe9ylQoUTvcEf7/gGXpJTyf/,1,2,7.88,16,2017,3
103EED48XPvAibaEXe8at9gGXzJnLxDdchcOJNCQ,1,1,6.43,15,2017,1
103EED48XPvAibaEXe8at9gGXzJnLxDdchcOJNCQ,2,1,7.02,19,2017,2
103EED48XPvAibaEXe8at9gGXzJnLxDdchcOJNCQ,3,1,5.3,4,2017,3
103EED48XPvAibaEXe8at9gGXzJnLxDdchcOJNCQ,1,2,6.25,15,2017,3
90EFD004XPvAibaEXe8at9gGXzJnL15B7Ko/vsbJ,1,1,7.56,16,2017,1
90EFD004XPvAibaEXe8at9gGXzJnL15B7Ko/vsbJ,2,1,8.24,19,2017,2
90EFD004XPvAibaEXe8at9gGXzJnL15B7Ko/vsbJ,1,2,8.24,21,2017,3
9CA2B07FXPvAibaEXe8at9gGXzJnL4Stnw4Qlktc,1,1,6.09,15,2017,1
9CA2B07FXPvAibaEXe8at9gGXzJnL4Stnw4Qlktc,2,1,2.29,21,2017,2
9CA2B07FXPvAibaEXe8at9gGXzJnL4Stnw4Qlktc,1,2,0.47,12,2017,3
D5D35456XPvAibaEXe8at9gGXzJnL9E+t7e1J2jN,1,1,5.28,11,2017,1
D5D35456XPvAibaEXe8at9gGXzJnL9E+t7e1J2jN,2,1,6.23,17,2017,2
D5D35456XPvAibaEXe8at9gGXzJnL9E+t7e1J2jN,3,1,7.0,4,2017,3
D5D35456XPvAibaEXe8at9gGXzJnL9E+t7e1J2jN,1,2,6.43,16,2017,3
4D34A344XPvAibaEXe8at9gGXzJnL3ap/hJL8PI2,1,1,8.18,19,2017,1
4D34A344XPvAibaEXe8at9gGXzJnL3ap/hJL8PI2,2,1,7.99,21,2017,2
4D34A344XPvAibaEXe8at9gGXzJnL3ap/hJL8PI2,1,2,6.95,20,2017,3
CBBBFABBXPvAibaEXe8at9gGXzJnL8bRZxskX4x7,1,1,7.84,20,2017,1
CBBBFABBXPvAibaEXe8at9gGXzJnL8bRZxskX4x7,2,1,8.38,23,2017,2
CBBBFABBXPvAibaEXe8at9gGXzJnL8bRZxskX4x7,1,2,8.71,17,2017,3
DA80B340XPvAibaEXe8at9gGXzJnLyGN7FYOAOGc,1,1,7.35,20,2017,1
DA80B340XPvAibaEXe8at9gGXzJnLyGN7FYOAOGc,2,1,7.3,19,2017,2
DA80B340XPvAibaEXe8at9gGXzJnLyGN7FYOAOGc,1,2,7.01,17,2017,3
3D79068BXPvAibaEXe8at9gGXzJnLzPgEitHSMja,1,1,8.06,20,2017,1
3D79068BXPvAibaEXe8at9gGXzJnLzPgEitHSMja,2,1,7.93,25,2017,2
3D79068BXPvAibaEXe8at9gGXzJnLzPgEitHSMja,1,2,6.41,23,2017,3
C2F139E4XPvAibaEXe+QJ0MB5TsYNSs6tMIHcKb5,1,1,8.28,20,2017,1
C2F139E4XPvAibaEXe+QJ0MB5TsYNSs6tMIHcKb5,2,1,8.02,22,2017,2
C2F139E4XPvAibaEXe+QJ0MB5TsYNSs6tMIHcKb5,1,2,8.52,23,2017,3
1C4AAF04XPvAibaEXe+QJ0MB5TsYNbbQOOvu67gx,1,1,7.44,19,2017,1
1C4AAF04XPvAibaEXe+QJ0MB5TsYNbbQOOvu67gx,2,1,7.7,23,2017,2
1C4AAF04XPvAibaEXe+QJ0MB5TsYNbbQOOvu67gx,1,2,7.15,19,2017,3
03B3F65FXPvAibaEXe+QJ0MB5TsYNe5nyw6HufAr,1,1,7.12,20,2017,1
03B3F65FXPvAibaEXe+QJ0MB5TsYNe5nyw6HufAr,2,1,5.59,22,2017,2
03B3F65FXPvAibaEXe+QJ0MB5TsYNe5nyw6HufAr,1,2,6.42,16,2017,3
8D0FEB72XPvAibaEXe+QJ0MB5TsYNT16DxEfe5jF,1,1,6.5,15,2017,1
8D0FEB72XPvAibaEXe+QJ0MB5TsYNT16DxEfe5jF,2,1,7.02,21,2017,2
8D0FEB72XPvAibaEXe+QJ0MB5TsYNT16DxEfe5jF,1,2,7.12,23,2017,3
C445173BXPvAibaEXe+QJ0MB5TsYNZapXQgTqn6M,1,1,6.62,20,2017,1
C445173BXPvAibaEXe+QJ0MB5TsYNZapXQgTqn6M,2,1,6.9,20,2017,2
C445173BXPvAibaEXe+QJ0MB5TsYNZapXQgTqn6M,1,2,7.05,21,2017,3
548C5DADXPvAibaEXe+QJ0MB5TsYNTbaUaEddHcV,1,1,7.31,20,2017,1
548C5DADXPvAibaEXe+QJ0MB5TsYNTbaUaEddHcV,2,1,6.98,20,2017,2
548C5DADXPvAibaEXe+QJ0MB5TsYNTbaUaEddHcV,1,2,7.57,23,2017,3
CDD51D05XPvAibaEXe+QJ0MB5TsYNT8x/76McCl7,1,1,6.99,20,2017,1
CDD51D05XPvAibaEXe+QJ0MB5TsYNT8x/76McCl7,2,1,7.72,22,2017,2
CDD51D05XPvAibaEXe+QJ0MB5TsYNT8x/76McCl7,1,2,8.01,20,2017,3
6F49DE26XPvAibaEXe+QJ0MB5TsYNaHg8mArKlwW,1,1,7.42,15,2017,1
6F49DE26XPvAibaEXe+QJ0MB5TsYNaHg8mArKlwW,2,1,8.68,21,2017,2
6F49DE26XPvAibaEXe+QJ0MB5TsYNaHg8mArKlwW,1,2,7.48,17,2017,3
D5AD99EEXPvAibaEXe+QJ0MB5TsYNYRb40UxjZU2,1,1,4.49,18,2017,1
D5AD99EEXPvAibaEXe+QJ0MB5TsYNYRb40UxjZU2,2,1,6.15,19,2017,2
D5AD99EEXPvAibaEXe+QJ0MB5TsYNYRb40UxjZU2,1,2,6.2,23,2017,3
D1EB811AXPvAibaEXe+QJ0MB5TsYNZPQXn4jywG3,1,1,8.09,12,2017,1
D1EB811AXPvAibaEXe+QJ0MB5TsYNZPQXn4jywG3,2,1,7.81,18,2017,2
D1EB811AXPvAibaEXe+QJ0MB5TsYNZPQXn4jywG3,3,1,8.93,6,2017,3
D1EB811AXPvAibaEXe+QJ0MB5TsYNZPQXn4jywG3,1,2,8.07,20,2017,3
A1405B15XPvAibaEXe/Fuy4XnWnIVoGNENhdieJc,1,1,8.63,12,2017,1
A1405B15XPvAibaEXe/Fuy4XnWnIVoGNENhdieJc,2,1,8.61,15,2017,2
A1405B15XPvAibaEXe/Fuy4XnWnIVoGNENhdieJc,3,1,9.4,6,2017,3
A1405B15XPvAibaEXe/Fuy4XnWnIVoGNENhdieJc,1,2,8.44,18,2017,3
FA9197C5XPvAibaEXe/Fuy4XnWnIViS1uOnuBvwa,1,1,6.35,15,2017,1
FA9197C5XPvAibaEXe/Fuy4XnWnIViS1uOnuBvwa,2,1,6.35,19,2017,2
FA9197C5XPvAibaEXe/Fuy4XnWnIViS1uOnuBvwa,1,2,7.16,21,2017,3
91FA16ECXPvAibaEXe/Fuy4XnWnIVhLFHYmu5445,1,1,5.61,19,2017,1
91FA16ECXPvAibaEXe/Fuy4XnWnIVhLFHYmu5445,2,1,6.52,18,2017,2
91FA16ECXPvAibaEXe/Fuy4XnWnIVhLFHYmu5445,3,1,7.6,3,2017,3
91FA16ECXPvAibaEXe/Fuy4XnWnIVhLFHYmu5445,1,2,6.28,19,2017,3
162C363AXPvAibaEXe/Fuy4XnWnIVtR8zUj+Th6H,1,1,5.53,17,2017,1
162C363AXPvAibaEXe/Fuy4XnWnIVtR8zUj+Th6H,2,1,6.61,23,2017,2
162C363AXPvAibaEXe/Fuy4XnWnIVtR8zUj+Th6H,1,2,7.37,19,2017,3
DCF46740XPvAibaEXe/Fuy4XnWnIVjAVU00sAZcd,1,1,0.0,11,2017,1
C02CF481XPvAibaEXe/Fuy4XnWnIVgVC7WI0RZdZ,1,1,5.78,17,2017,1
C02CF481XPvAibaEXe/Fuy4XnWnIVgVC7WI0RZdZ,2,1,6.1,21,2017,2
C02CF481XPvAibaEXe/Fuy4XnWnIVgVC7WI0RZdZ,3,1,8.5,4,2017,3
C02CF481XPvAibaEXe/Fuy4XnWnIVgVC7WI0RZdZ,1,2,6.89,22,2017,3
EC265CBFXPvAibaEXe/Fuy4XnWnIVspQDBfZ6Qel,1,1,3.82,20,2017,1
EC265CBFXPvAibaEXe/Fuy4XnWnIVspQDBfZ6Qel,2,1,3.03,18,2017,2
EC265CBFXPvAibaEXe/Fuy4XnWnIVspQDBfZ6Qel,3,1,2.96,7,2017,3
EC265CBFXPvAibaEXe/Fuy4XnWnIVspQDBfZ6Qel,1,2,1.96,21,2017,3
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,1,1,6.76,16,2017,1
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,2,1,7.06,19,2017,2
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,1,2,5.0,17,2017,3
106E25FAXPvAibaEXe/UEORkxzaGRjNSKcBBpZqi,1,1,4.82,19,2017,1
106E25FAXPvAibaEXe/UEORkxzaGRjNSKcBBpZqi,2,1,2.31,18,2017,2
106E25FAXPvAibaEXe/UEORkxzaGRjNSKcBBpZqi,1,2,6.39,18,2017,3
007B0A19XPvAibaEXe/UEORkxzaGRmODz65jligT,1,1,7.82,20,2017,1
007B0A19XPvAibaEXe/UEORkxzaGRmODz65jligT,2,1,7.08,20,2017,2
007B0A19XPvAibaEXe/UEORkxzaGRmODz65jligT,1,2,7.71,20,2017,3
7D2F75ECXPvAibaEXe/UEORkxzaGRt7GYUvVBfAJ,1,1,8.11,20,2017,1
7D2F75ECXPvAibaEXe/UEORkxzaGRt7GYUvVBfAJ,2,1,7.95,22,2017,2
7D2F75ECXPvAibaEXe/UEORkxzaGRt7GYUvVBfAJ,1,2,7.66,17,2017,3
917FCF7DXPvAibaEXe/UEORkxzaGRmTEalo+MBsz,1,1,8.03,20,2017,1
917FCF7DXPvAibaEXe/UEORkxzaGRmTEalo+MBsz,2,1,8.35,23,2017,2
917FCF7DXPvAibaEXe/UEORkxzaGRmTEalo+MBsz,1,2,7.75,18,2017,3
72E7EB49XPvAibaEXe/UEORkxzaGRln2sOwdQesy,1,1,2.28,21,2017,1
72E7EB49XPvAibaEXe/UEORkxzaGRln2sOwdQesy,1,2,4.34,20,2017,3
8D0A1703XPvAibaEXe/UEORkxzaGRrK6igcA3kXc,1,1,6.37,20,2017,1
8D0A1703XPvAibaEXe/UEORkxzaGRrK6igcA3kXc,2,1,4.64,20,2017,2
8D0A1703XPvAibaEXe/UEORkxzaGRrK6igcA3kXc,1,2,6.83,20,2017,3
E6B8A8B8XPvAibaEXe/UEORkxzaGRiQzq1qynYfe,1,1,7.85,17,2017,1
E6B8A8B8XPvAibaEXe/UEORkxzaGRiQzq1qynYfe,2,1,7.49,22,2017,2
E6B8A8B8XPvAibaEXe/UEORkxzaGRiQzq1qynYfe,1,2,7.19,23,2017,3
526B3062XPvAibaEXe/UEORkxzaGRu+FmmfKnyjt,1,1,6.91,17,2017,1
526B3062XPvAibaEXe/UEORkxzaGRu+FmmfKnyjt,2,1,6.73,23,2017,2
526B3062XPvAibaEXe/UEORkxzaGRu+FmmfKnyjt,1,2,7.09,21,2017,3
C32C7BA0XPvAibaEXe/UEORkxzaGRqgeqLoIQ03m,1,1,6.99,17,2017,1
C32C7BA0XPvAibaEXe/UEORkxzaGRqgeqLoIQ03m,2,1,7.69,19,2017,2
C32C7BA0XPvAibaEXe/UEORkxzaGRqgeqLoIQ03m,1,2,6.63,19,2017,3
D0C43887XPvAibaEXe/UEORkxzaGRvH729v03CJO,1,1,6.37,19,2017,1
D0C43887XPvAibaEXe/UEORkxzaGRvH729v03CJO,2,1,6.8,21,2017,2
D0C43887XPvAibaEXe/UEORkxzaGRvH729v03CJO,1,2,6.38,22,2017,3
C0986690XPvAibaEXe+gnarChABWR9IGHRHJKOGm,1,1,6.97,20,2017,1
C0986690XPvAibaEXe+gnarChABWR9IGHRHJKOGm,2,1,6.56,18,2017,2
C0986690XPvAibaEXe+gnarChABWR9IGHRHJKOGm,1,2,5.58,17,2017,3
9D448F98XPvAibaEXe+gnarChABWRysdIP7IEP0F,1,1,5.83,15,2017,1
9D448F98XPvAibaEXe+gnarChABWRysdIP7IEP0F,2,1,6.58,23,2017,2
9D448F98XPvAibaEXe+gnarChABWRysdIP7IEP0F,3,1,3.3,4,2017,3
9D448F98XPvAibaEXe+gnarChABWRysdIP7IEP0F,1,2,6.34,22,2017,3
1984EA28XPvAibaEXe+gnarChABWRwZGf7ej+ac+,1,1,1.13,20,2017,1
1984EA28XPvAibaEXe+gnarChABWRwZGf7ej+ac+,2,1,0.06,19,2017,2
1984EA28XPvAibaEXe+gnarChABWRwZGf7ej+ac+,3,1,3.2,8,2017,3
1984EA28XPvAibaEXe+gnarChABWRwZGf7ej+ac+,1,2,3.17,15,2017,3
E37B68B8XPvAibaEXe+gnarChABWRwCSHGrk1302,1,1,7.16,16,2017,1
E37B68B8XPvAibaEXe+gnarChABWRwCSHGrk1302,2,1,7.04,20,2017,2
E37B68B8XPvAibaEXe+gnarChABWRwCSHGrk1302,1,2,6.75,20,2017,3
9722BA43XPvAibaEXe+gnarChABWRzHDy71n6vm3,1,1,8.2,16,2017,1
9722BA43XPvAibaEXe+gnarChABWRzHDy71n6vm3,2,1,8.08,22,2017,2
9722BA43XPvAibaEXe+gnarChABWRzHDy71n6vm3,1,2,8.23,23,2017,3
59984504XPvAibaEXe+gnarChABWR1HyBv1S8875,1,1,5.93,17,2017,1
59984504XPvAibaEXe+gnarChABWR1HyBv1S8875,2,1,6.08,17,2017,2
59984504XPvAibaEXe+gnarChABWR1HyBv1S8875,1,2,5.05,16,2017,3
304B00D5XPvAibaEXe+gnarChABWR/z4bfwqDoe3,1,1,7.56,19,2017,1
304B00D5XPvAibaEXe+gnarChABWR/z4bfwqDoe3,2,1,8.12,21,2017,2
304B00D5XPvAibaEXe+gnarChABWR/z4bfwqDoe3,1,2,7.33,22,2017,3
5ED1A031XPvAibaEXe+gnarChABWR8y3UfFCzKYp,1,1,5.98,19,2017,1
5ED1A031XPvAibaEXe+gnarChABWR8y3UfFCzKYp,2,1,3.84,15,2017,2
5ED1A031XPvAibaEXe+gnarChABWR8y3UfFCzKYp,1,2,2.28,24,2017,3
A74854AAXPvAibaEXe+gnarChABWR3Hp8ZnfbVa3,1,1,5.07,16,2017,1
A74854AAXPvAibaEXe+gnarChABWR3Hp8ZnfbVa3,2,1,3.66,20,2017,2
A74854AAXPvAibaEXe+gnarChABWR3Hp8ZnfbVa3,1,2,5.72,21,2017,3
E5F82156XPvAibaEXe+gnarChABWR8haLmVTArT4,1,1,7.51,20,2017,1
E5F82156XPvAibaEXe+gnarChABWR8haLmVTArT4,2,1,6.83,23,2017,2
E5F82156XPvAibaEXe+gnarChABWR8haLmVTArT4,1,2,7.13,20,2017,3
BD92FBB3XPvAibaEXe/HUuIVo8uCRySjdHHjLJmc,1,1,6.96,17,2017,1
BD92FBB3XPvAibaEXe/HUuIVo8uCRySjdHHjLJmc,2,1,7.68,22,2017,2
BD92FBB3XPvAibaEXe/HUuIVo8uCRySjdHHjLJmc,1,2,6.99,19,2017,3
555C9700XPvAibaEXe/HUuIVo8uCRy5SjHacmu89,1,1,4.07,19,2017,1
555C9700XPvAibaEXe/HUuIVo8uCRy5SjHacmu89,2,1,1.4,12,2017,2
555C9700XPvAibaEXe/HUuIVo8uCRy5SjHacmu89,1,2,1.93,16,2017,3
